data_types,record_key,id,content_anonymized,emotion,label
post,post:795,795,"#cfs2141_DNTU[ SO SÁNH BẠN VÀ NGƯỜI YÊU ]Mình không quanh co, không dài dòng văn tự. Chuyện là thế này...Mình là nữ sinh DNTU yêu nam sinh DNTU. Chuyện chẳng có gì cho đến giai đoạn mình làm gì người yêu mình cũng không thích. ra so sánh với bạn hắn đại loại là bạn a thế này, bạn a thế kia. Mình còn chẳng biết ""bạn"" hắn nói là ai, tuyệt vời cỡ nào.👉Mình nấu ăn hắn kêu ""e chỉ nấu được vài món như vầy thôi à? Con bạn a nó nấu còn ngon hơn"" - ÔI VL👉Kẻ nấu thì phải có kẻ rửa. Mình bảo hắn đi rửa bát, hắn làm ngay câu ""con bạn a sang đây ăn thì a chẳng phải làm gì cả. Sướng vch"" - WTF?👉Đi ăn chia đôi tiền - ""a mà đi con bạn a trả hết a chẳng tốn 1 xu"" 🤦‍♀️Lỡ chẳng may mình quên k lau bàn, đũa - ""chán e thật. Có mỗi việc nhỏ k biết làm, sau lấy ck làm s, v mới thấy con bạn mình nó đảm"" @@👉Hắn đi uống rượu giao lưu rủ mình đi nhưng mình k đi, vì mình nghĩ cho hắn vui chơi thoải mái k bị gò bó - "" e chẳng biết ý gì cả, con bạn a toàn đi cùng a, ngồi bên a đỡ chén cho a khỏi say"" 😏👉Lên sg chơi do cả 2 k rõ đường - ""e thông minh lên chút được k, con bạn a mỗi lần đi như này nó đều phải check map ở nhà trước cho dễ"" 🤬👉👉...cạn lờiAe cho mình xin ít phương án xử lí🤦‍♀️---------#Ost Ẩn bớt",Positive,2
post,post:796,796,"#cfs2140_DNTU[ EM THÍCH BẠN CÙNG PHÒNG, PHẢI LÀM SAO ĐÂY ? ]Cuộc sống cùng với người bạn cùng phòng.Cảm giác ấy  hết lần này đến lần khác có trong e . e không hiểu tại sao nữa. Chẳng lẽ mình lại thích bạn cùng phòng sao. Rồi rất nhiều lần e tự nhủ và suy nghĩ. Cảm giác này là sao. Sao mình lại thích bạn cùng phòng được. Nhiều lần như vậy. Hay là do mình alone lâu rồi nên chưa biết cảm giác như thế nào. Cảm giác đó là sao . Sao mình có thể được. Liệu nói ra chúng ta sẽ chẳng bao giờ là bạn cùng phòng nữa Chính e còn không biết cảm giác này là thế nàoCho e hướng đi tích cực đi ạ. Liệu có phải e alone lâu quá nên vậy không ạ.----------#Ost Ẩn bớt",Positive,2
post,post:797,797,"Trộm giờ manh động quá, ở ngoài hết xe vào trường chôm :))#Ost",Positive,2
post,post:798,798,"Tối nay Việt Nam thắng tao sẽ....???
------
#Ost",Neutral,1
post,post:799,799,"#Cfs2139_DNTUcâu chuyện nửa năm cuối đại học: ""cán bộ lớp thì thiếu năng lực, lớp chia bè kéo cánh, mấy thành phần nhà giàu nghông nghênh chơi với nhau, nhiều thành phần ăn chơi  đú đa đú đởn, thật sự học gần 4 năm rồi mà vẫn để lại gì ấn tượng với lớp này! Mong sao nữa kì còn lại thật nhanh để không gặp lại các bạn"".---------#Ost lớp nào, khoa gì nhỉ?",Neutral,1
post,post:800,800,"Merry chít mớt đang tới gần, tag đứa nào ế nhăn ế nhó vào để chống ế nào :)))#Ost",Positive,2
post,post:801,801,#cfs2138_DNTU[ TÂM SỰ NĂM 1 : CÓ NÊN NGHỈ CHƠI VỚI BẠN CÙNG PHÒNG ]Tôi một sinh viên năm nhất thuê cùng trọ với một cô bạn đã chơi với nhau 3 năm rồi. Cái thời gian 3 năm ấy tôi thấy chúng tôi rất hợp nhau nhưng sau khi ở trọ chỉ đc 1 tháng thôi cô ấy ns tôi thay đổi.. tôi cũng thấy cô ấy thay đổi.. và thực ra tôi cảm thấy chúng tôi ko hợp nhau một tí nào.. từ mọi thứ.. cách ăn mặc.. cách chụp ảnh.. cách sống... nhưng tôi đều nhịn ko ns một điều gì dù có bức xúc vì cô ấy như nào vì tôi muốn giữ tình bạn này... rồi dần cả hai đều có ny... và cho đến tận ngày hôm nay tôi thấy cô ấy ko hiểu tôi một tí nào cả... cô ấy ko phân biệt được lúc nào tôi nói đùa hay ns thật.. cô ấy luôn gắt với tôi.Và ngày hôm nay.. sau 2 ngày tôi ko ở phòng trọ. Tôi trở về phòng.. phòng không khác gì một ổ lợn.. tôi ko biết nên làm gì với cô ấy nữa... Tôi vẫn ko hiểu sao ba năm trc chúng tôi lại có thể chơi với nhau nữa 😳😳Và cho đến bây giờ mn cho e lời khuyên đi ạ.. e có nên tiếp tục tình bạn này nữa ko? Vì e lười phải kết bạn lắm.. mà có kết cũng chỉ là xã giao mà thôi 😪---------#ost Ẩn bớt,Negative,0
post,post:803,803,Đây là 2 thằng đàn ông ôm nhau phải hôm? Nguồn: #NA#Ost Ẩn bớt,Neutral,1
post,post:804,804,"#cfs2137_DNTUEm sv năm 2Thật sự từ lúc đặt chân vào trường mình đến giờ em không có lấy một người bạn. Lý do thì có lẽ các bạn cùng lớp cũng biết và e cũng hiểu. Em ít nói, rụt rè, hay ngại ngùng, đến lớp lúc nào cũng lủi thủi ngồi một mình. Mọi người có thể sẽ nghĩ e không hòa đồng hay gì đó nhưng thật sự khi có ai đó nhờ vả gì thì rất sẵn sàng giúp đỡ trong khả năng... Lý do chính em ngại kết bạn là vì em là Gay, sợ bị bạn bè biết, sợ bị xa lánh khinh bỉ 😞 . Em viết cfs này là muốn tìm bạn!! Bạn hủ nào có hứng thú làm bạn với mình thì cho mình biết với.. buồn quá r :(((--------#Ost Ẩn bớt",Neutral,1
post,post:805,805,Chuyện cái quần què ở kí túc xá 😂#Ost,Positive,2
post,post:806,806,Có 1 số người xuất hiện trong cuộc đời của chúng ta giống như vitamin A vậy. Giúp chúng ta sáng mắt ra.------------#Ost ai chưa ngủ tâm sự đê,Neutral,1
post,post:807,807,"#cfs2136_DNTU[ GÓC NGHỊCH NGU ]1. Ngày bé, xem nhiều phim chưởng trung quốc quá nên bị nhiễm phim. Đến bữa cơm, mẹ nấu canh rau dền đỏ, t ngậm nước canh trong mồm rồi phun ra khóe miệng : "" bố mẹ ơi trong canh có độc, ọc ọc "" xong rồi giả vờ ngất lịm, lúc tỉnh dậy bị đánh cho sưng mồm ---> Hôm ấy họa mi không hót nữa 2. Đang đi bắt chuột ngoài đồng cùng con bé hàng xóm, mình mới nhóm lửa quấn túi bóng đốt cho vào hàng chuột, con bé thương chuột về khóc dọc xóm "" Anh M*** cứ đút cái đó vào "" đm làm mình bị mẹ vụt thừa sống thiếu chết, giờ con ranh nó lấy chồng mẹ rồi 3. Hồi lớp 9 trúng đề, chủ lô đem tiền vào tận nhà trả. Đm nhiệt tình vl Hôm đấy họa mi chết thẳng cẳng, ông chủ lô uy tín vl. 4. Tao nói dối với bà chủ nhiệm là ông nội tao chết để cúp học đi chơi, hôm sau bà chủ nhiệm cầm vòng hoa  phúng điếu chia buồn và người nhận hoa chính là ông nội tao 5. Hồi lớp 4 - Giao Thừa - Thấy có pháo hoa - bước ra ngoài cửa đầu tiên để xem - Lúc vào thì ăn tát ... định mệnh6....-------#Ost viết tiếp vào dấu 3 chấm những chuyện ngu ngày xưa của các mày đi :))) Ẩn bớt",Positive,2
post,post:809,809,"Nhân ngày hallowen. Ai có người thân/bạn bè nào đang ế ""tag"" vào rao bán đê. #Ost",Neutral,1
post,post:810,810,"#cfs2134_DNTUEm với người yêu em chia tay được tuần vì em nhớ quá hẹn gặp anh ấy. Hai đứa đi uống trà sữa rồi nc, mà kiểu a ấy hỏi em học hành , cv bạn bè ntn , y như e vs a ấy chưa từng yêu nhau vậy. Sau được lúc a ấy mới hỏi em đỡ buồn chưa, rồi hỏi e ra trường ở đây làm hay về nhà làm, rồi còn bảo em hay về nhà làm đi rồi lấy ck gần nhà cho rồi. Nghĩ sao vừa ctay mà nói với e như vậy e buồn , lúc đó e chỉ im lặng rồi cười chả biết nói gì.  Im lặng xong, uống nước xong hai đứa 2 hướng ngược nhau về, từ đó chả ll gì với nhau. Vậy là a ấy muốn dứt khoát luôn rồi đúng k ạ, nhưng nhiều khi e nhớ quá, cũng muốn nt, e nghĩ ừ k yêu làm bạn cũng đc, nhưng khi thấy anh ấy đi chơi chụp hình bạn bè bên mấy bạn gái thì e buồn quá 😪. Đúng là chắc e thương quá rồi nên e vẫn k thể nào ngưng qtam được, dù biết ctay r a ấy cũng nói k thể bên nhau đc , cả hai đồng ý ctay mọit cách văn minh và lịch sự, e chỉ còn cách off fb mấy hôm, chứ k e đăng linh tinh lại càng buồn. Vì a ấy hết yêu nên e có làm gì cũng vô nghĩa. ---------#Ost Ẩn bớt",Neutral,1
post,post:811,811,"#cfs2133_DNTUE là sv khóa 13 (2017-2012). Hôm nay e đăng cfs để giãi bày nỗi lòng của 1 đứa đăng kí học phần chậm. Kì này của e là phải đăng kí read4,write4,lis4,speak4 và Chinese1 nhưng do mạng quá nghẽn và e cũng bận bịu công việc nên không thể vào kịp để đăng kí sớm. Thành ra môn reading4 của em đã bị trùng với chinese1. E đã thử đổi lớp read khác nhưng lịch của giảng viên đó cũng y cũ. Vậy nên e k còn cách nào khác ngoài việc lên phòng đào tạo xin phép. Cô dưới phòng đt có giải thích là đang trong thời gian đk học phần nên k giải quyết bây giờ được. E cũng k có vấn đề gì cho đến khi 2 bạn sv năm nhất vô và cũng bị tình trạng tương tự như e,cô lại nói cô sẽ giúp và coi như rút kinh nghiệm lần sau :)) e thật sự ức chế và thắc mắc: tại sao lại thiên vị năm nhất. Năm hai thì k quan trọng à. Trường sợ mất sv sao :)). E và một số bạn khác cũng bị tình trạng trùng như vậy và hiện đang cố gắng chờ và xin phép trưởng phòng cho tụi e được nhập vào mấy lớp Chinese1 đã full kia để k bị trùng hoặc xin trường mở thêm lớp cho tụi em. E biết việc bị trùng là do lỗi của e đk trễ nhưng e còn bận bịu việc với học thêm nên không phải ai cũng rảnh chầu chực website nhà trường từng phút để dk trong khi mạng suốt ngày nghẽn. Thử hỏi có bao giờ thầy cô phòng đào tạo hiểu được nỗi lòng sv năm 2,3,4 không ạ.-----------#Ost Ẩn bớt",Positive,2
post,post:812,812,"#cfs2132_DNTUCó ai đã từng rơi vào trường hợp này chưa ạ?- Em suy nghĩ nhiều lần rồi về sự Kiểm soát thời gian giữa Học và Làm. Năm nay, Em cũng năm 2 rồi ( hiện đang ở với Gia Đình ) Em đang muốn đi làm thêm để có số tiền nào đó phụ gia đình hay đổ xăng cộ đi học nhưng mà Em hiện thấy nhiều đứa bạn khi đi Làm đẻ ra tiền rồi, phụ thuộc vào nó rồi dần Nản học, không có thời gian cho việc học? Dẫn đến chán Cúp học rồi Nghỉ học. Em thì gia đình trông cậy vào con đường học hành của em, Em sợ như trường hợp trên? Thì ai cho Em lời khuyên với ạ... ---------#Ost Ẩn bớt",Negative,0
post,post:813,813,"#cfs2131_DNTU""Yêu nhau 6 năm chia tay vì một người khácLúc kể viết lên câu chuyện này là lúc t đang bế tắc trong chính cảm xúc của mình. Là lúc t đang khóc rất nhiều cho thứ tình cảm lâu năm của bản thân. Và t cần một vài lời động viên.T với a yêu năm từ thời còn sinh viên. Lúc t hơn 20 a hơn 19,  gặp nhau tình cờ yêu nhau bất ngờ. T sẽ không kể khoảng thời gian ấy ntn vì nó quá  nhiều chuyện vui buồn. Đã cùng nhau trải qua tất cả. T từng nghĩ t sẽ làm tất cả để có được a. Nhưng suy nghĩ của t lại hoàn toàn sai. T càng cố gắng thì a lại càng muốn đập đổ. Yêu càng lâu càng hiểu. Không có đàn ông chung tình. Chỉ có đàn ông  chưa đến lúc ngoại tình mà thôi.Mọi thứ tưởng êm đẹp cho đến khi cô gái ấy suất hiện. 6 năm yêu nhau không bằng 1 vài tháng nói chuyện.Lúc t phát hiện ra chuyện tình cảm của a. T nhớ k nhầm thì 5 6 lần t đều bỏ qua vì t yêu a. T nghĩ bản tính con trai ai cũng vậy, t đã chấp nhận tất cả. Nhưng cuối cùng a vẫn tiếp tục lừa dối t.Cô ta biết t với a yêu nhau. T cũng đã chủ động nói chuyện vs cô ta nhiều lần lắm..Nhưng những câu trả lời t nhận lại được là gì a biết không ??? Toàn những lời nói đầy trơ trẽn. T như trở thành kết thứ 3 phá hoại hạnh phúc của 2 người vậy đó. A còn nhớ lúc trc a nói vs t câu gì không :  điều hối hận nhất là để mất e.Chỉ cần nhớ lại thôi t cũng ứa nước mắt rồi. Thanh xuân của t. Tuổi trẻ của t. Bao nhiêu cố gắng của t đều bị đổ vỡ. A xem sự cố gắng của t là tự đề cao bản thân mình. A được phép làm tổn thương t nhưng t thì lại không. T hận a. Hận cô gái đó. T hận a vì vứt bỏ khoảng thời gian đó 1 cách tàn nhẫn. T hận cô ta vì  biết mọi chuyện nhưng 5 lần 7 lượt vẫn không tức bỏ. Đây sẽ là lần cuối cùng t khóc cho câu chuyện của 2 đứa. Trong khi 2 ng đang vui vẻ thì t vẫn nức nở trong căn phòng của chúng ta trc đây...Thời gian bên nhau lâu không chứng minh được điều gì cả. Sau này cũng đừng hạnh phúc. T nói thật lòng đấyTạm biệt anh. Người đàn ông t đã yêu rất nhiều""--------#Ost Ẩn bớt",Positive,2
post,post:814,814,Không biết hôm nay chị em mình đã nhận được quà gì rồi nhỉ :))Chúc chị em phụ nữ một ngày 20.10 thật vui vẻ và hạnh phúc nghe ❤#Ost,Positive,2
post,post:815,815,"#cfs2130_DNTUGửi em, gửi người mà bận 8/10 cuộc hẹn của anh và hủy kèo sát nút 1/2 cuộc hẹn còn lại.Sẵn đây nói cái này: ai mà lỡ bể kèo với bạn bè, người yêu thì nhớ nhắn cái tin xin lỗi hay đại loại vậy cho người ta đỡ ấm ức nha.Còn em, chuyện gì anh cũng mềm lòng bỏ qua chỉ vì anh sợ lạc mất em, mặc dù anh với em chả là gì của nhau :))Em ơi, nếu em đang đọc cfs này thì rán đọc cho hết nha hơi dài đấy: 2 năm thiếu là khoản thời gian 2 đứa mình biết nhau trong, đó đã mất hơn nữa năm không thèm nch vì giận...và rồi cũng lại ngựa quen lối xưa, mình lại bắt chuyện và lại những tin nhắn những cuộc video call. Gần 2 năm là thế, nhưng mối quan hệ của anh và em cũng chỉ đứng lại ở mức bạn bè 🙂 Ừ thì cùng trường cùng thành phố nhưng gặp em khó quá đấy, bao nhiêu cuộc hẹn e đều gật rồi lại thôi, thật sự anh không rõ là có bận tới mức đó hay chuyện đột xuất nhiều như vậy không...Những lần em lỡ hẹn như vậy là vì gì vậy em? Có phải em muốn nói với anh là ""em không có cảm tình với anh""? Nếu vậy thật thì mong em hãy inb cho anh và nói cho anh biết để anh lùi bước nha em.Lời cuối ngoài lề gửi mấy bạn đã đọc tới đây: nếu 1 ngày nào đó các bạn giận dỗi ai đó và có ý định im lặng hay rời xa họ thì hãy nghĩ tới việc ta sẽ mất họ và không bao giờ có lại lần nữa mà hết giận họ nha. Bản thân mình mỗi lần như vậy hay bật MV bài ""Đồng thoại"" để xem và nghĩ tới việc mình sẽ ntn nếu mất đi người đó, thế là hết giận ngay.Em, nhận ra anh thì hãy inb cho anh biết rằng anh nên thôi thương em hay gì khác nhé.----------#Ost Ẩn bớt",Positive,2
post,post:816,816,"#cfs2129_DNTUHi các emHqua chị có đăng rồi vì các em cmt xưng chị nên chị xưng luôn cho thân thiện nhé!!!!Chỉ muốn cảm ơn các em thôi, đăng bài xong c cứ 5’ mò lên xem bài mình đc update chưa k à , còn hơn cả deadline nộp báo cáo 😊Bạn ấy có nt xin lỗi chị r bảo c hnao đi uống nc coi như bạn ấy xin lỗi     nhưng c thấy cũng k nhất thiết phải  làm vậy. Đó rõ là làm c buồn như vậy, mà bạn ấy coi như k có gì luôn ta ơi   Nếu  nói k buồn thì k phải sau khi kthuc mối tình sv gần 5 năm c thật sự hơi khó khăn để cân bằng lại. Thế mà tình cảm c vừa hé nở lại bị dập tắt cái vụt hỏi sao k buồn được. Các e nếu có lỡ thích chị nào nhớ nghĩ kỹ ,tcam đâu đùa được, trc khi quen c cũng nói rồi nhưng bạn ấy bảo quen thôi tcam k nên nghĩ nhiều mà giờ lại bỏ c bơ vơ vậy đó hà.khi bạn bè ck con cả rồi, cs mh đi làm về tăng ca cho hết ngày.Hq c khóc lóc 1 trận , k biết vì rót thương thật k,  hay khóc vì tcam cứ long đong lận đận của mình , tính block hết nhưng sợ ngta biết mình thương thật rồi lại thôi, nằm đọc đi đọc lại các cmt của các em 🤣C học trường mình ra trường cũng mấy năm rồi, bạn ấy k học trường mình nên chả lo là đọc được , tụi c quen khi đi xem đá banh do cty tổ chức , bạn ấy cùng làm cty c khác chi nhánh.Chúc các e học tốt đừng để nợ môn nhé !!!!!!------------#Ost Ẩn bớt",Positive,2
post,post:818,818,"#cfs2128_DNTUMình trót thích 1 bạn nam nhỏ tuổi hơn mình, ban đầu cũng suy nghĩ nc ăn uống cũng hợp. Rồi bạn ấy ngỏ ý thích mình, được 1 thời gian bạn ấy bảo mình muốn xem lại tcam của bản thân, bảo mình cũng nên suy nghĩ lại tcam. Vì mình cũng 26t  rồi, bạn ấy k muốn 1 tgian quen rồi ctay r mình thương quá thì có lỗi với mình. Bạn ấy bảo bạn ấy chưa đến tuổi yêu nghiêm túc để nghĩ chuyện lập gđ, nghe xong mình cũng cố tỏ ra bthuong, nhưng cũng hơi buồn 1 chút, k biết fai do ctay quá lâu rồi nên khi đc ng khác qtam mình ngộ nhận tcam nên vậy k???? Nhưng thường lúc bắt đầu khi mình đưa ra lý do chối bỏ ngay lúc đầu thì y như rằng lý do kết thúc ngta lấy lại y xì cái lý do đó !!!!! Đúng là dù ế cũng k được dễ dãi trao tcam 😂😂😂Già rồi còn bị em nó lừa ---------#Ost Ẩn bớt",Positive,2
post,post:819,819,"#cfs2127_DNTUChào anh, người con trai em từng thương rất nhiều.Đã 3 năm trôi qua. Anh vẫn cắt đứt mọi liên lạc với em, em biết tất cả là vì em, vì em là nguyên nhân khiến anh buồn chán, vì em đã khiến anh mất đi những hạnh phúc đã cố gắng vun đắp cùng với em trong suốt thời gian còn ngồi trên ghế nhà trường.Em viết confession tại DNTU vì em biết hiện tại anh đang theo học tại ngôi trường này. Em biết anh đã cố gắng vượt qua rất nhiều sóng gió để có thể đứng lên từ những khó khăn mà em đã vô tình mang đến cho anh. Em xin lỗi, em xin lỗi anh rất nhiều Cường à. Anh đã từng nói với em :"" Em thích gì cũng được. Miễn sao em vui là được - Em bên ai không quan trọng, điều quan trọng là em phải thật hạnh phúc."" Em xin lỗi anh, em đã chọn đi du học cùng người con trai khác mà phải bỏ anh lại Biên Hòa. Em mong anh hãy hiểu cho em, hãy hiểu cho tương lai của em và hãy hiểu cho cuộc sống của em. Em xin lỗi anh, xin lỗi anh vì tất cả.Nếu anh đọc được những dòng này, xin hãy unblock em, để em có thể theo dõi anh. Em chỉ muốn biết cuộc sống của anh ra sao. Em xin anh.Gửi anh. LCC 9799 ( Windy )From : Canada-----------#Ost Ẩn bớt",Positive,2
post,post:820,820,Ai đưa bạn tới hết cuộc đời mới là quan trọng! #Ost,Neutral,1
post,post:821,821,"#cfs2126_DNTUtính ra mình học cũng đc 1 năm rồi... năm nay là năm thứ hai nhưng chưa có một mối tình vắt vai. tự nhiên dạo gần đây chả hiểu sao mình  có cảm giác thiếu thốn tình cảm và muốn iu thương một ai đó.. 😊😊😊 tiếc thay mình học ngành điện nên không có gái, ..  muôn làm quen thì phải xin facebook nhưng mình rất chi là nhát  ^^  ... nhiều lúc cằm đt lên định nt cho ai đó nhưng rồi lại thôi =))).mình để ý thấy mấy bạn nữ trường mình rất dễ thương và muốn làm quen đặt biệt là mấy chị năm nhất, năm hai và năm ba nữa  ^^ nhưng không hiểu tại sao mỗi khi nt tới thì các bạn cứ tl kiểu như: dell quan tâm,  đồ nhà quê,  mặt thì mụn da thì đen, tiền thì ko đủ ăn mà đòi nt vs tao à..  cảm giác như bị coi thường ấy 😭😭😭 ..  bây giờ phải làm sao đây mấy đứa =))..---------#Ost Ẩn bớt",Neutral,1
post,post:822,822,"#cfs2125_DNTUGửi em cô gái tên Trang hiện đang là SV năm nhất ngành ngôn ngữ anh của DNTU.Anh còn nhớ rất rõ cái ngày mà mình biết nhau, đó là những ngày cuối tháng 8 khi đó e đã chủ động nhắn tin cho a, lúc đầu thì a chỉ xem e như là một người bạn tâm sự thôi. Nhưng có lẽ a đã thật sự rung động, bởi ở em a đã thấy được sự khác biệt với những cô gái a từng quen biết, cách em nói chuyện, quan tâm, rồi cách mình gửi cho nhau những tin nhắn thân mật. Nói mới nhắn tin vài ngày mà yêu thì chắc không ai tin, nhưng đó là sự thật, anh đã yêu, yêu một cô gái mà a chưa hề gặp ở ngoài và cứ thế là sau một tuần nhắn tin, anh và em có buổi hẹn đầu tiên. Nhưng anh không ngờ sau ngày hôm đó em lại chọn rời xa anh mặc dù ngày hôm đó 2  đứa bên nhau rất vui vẻ ,bỏ lại bao nhiêu hi vọng ước hẹn mà 2 đứa chưa thực hiện được mặc dù a có cố gắng nhiều thế nào thì cũng không thay đổi được suy nghĩ e. A còn nhớ Em rất thích tập gym và a chỉ có vỏn vẹn 1 tấm hình phòng tập của e, a đã tìm rất nhiều phòng nhưng không thấy phòng mà e cho a coi vì có một số thứ e không cho a biết vì ngại. Và hiện tại bây giờ chắc e nghĩ sau khoảng thời gian gần 2 tháng đó a đã quên em, nhưng thực ra a luôn tìm e, cho đến hôm nay, khi đã bất lực rồi, a mới viết những dòng tâm sự này. A mong e đọc được và hiểu 1 phần nào đó tâm tư của a.  A chỉ muốn cùng e nói chuyện như bạn bè thôi cũng được, a thực sự rất muốn biết dạo này e thế nào có hồn nhiên như trước nữa không. A cũng rất nhớ e đọc được thì mở chặn a nha. À mà còn nữa sang đông rồi nhớ mặc áo ấm, đừng để cảm lạnh nha. Cũng đừng thức khuya nữa, vào học rồi nhớ phải chăm chỉ đó. noh ssiw iPhương Trang 20-10-2000------------#ost: Link Gửi cfs https://docs.google.com/.../1H3OyG0cMPrMMReISP... Ẩn bớt",Positive,2
post,post:823,823,"#cfs2124_DNTULàm gì khi cạnh phòng có 1 cặp đôi :)) Mình không có ý định xúc phạm đến sở thích trò chuyện tình yêu của các bạn, nhưng hãy để ý đến địa điểm của mình là ở đâu. Là ở Ktx :)) Sáng dậy phải đi học, trưa cũng học. Mệt không!? MỆT. Chỉ muốn về phòng ngủ thẳng một giấc đến mai để lấy sức học tiếp. Vậy mà hết giỡn, nói chuyện yêu đương mà như có gắn thêm loa phát thanh. Ở tận nhà vệ sinh vẫn còn nghe, chưa kể là có thú vui tao nhã lắm cơ 🙂 ""Đập yêu"". Ừ thì đập, nhưng làm ơn đập phát thì lăn ra đất ngừng luôn giúp em. Chứ các bác đập nhau đùng đùng như đánh nhau thế thì bố thằng nào con nào dám ngủ hở!? Chưa kể có hôm còn khóc nữa cơ, ôi mẹ ơi 10h 11h mà nó khóc như lão Hạc mất cậu Vàng 🙂 Ai ngủ cho nỗi. Không chỉ có thế, có mỗi cái ban công. Nhiều lúc muốn ra đứng nói chuyện với bạn bè mà cứ đứng đấy là thấy các bác ấy ôm nhau. Ôi khổ thân tôi thế không biết 😌 Từ chiều là bắt đầu độc chiếm rồi, độc chiếm tới tận khuya 12h thì em cũng chả biết nói gì mà nói lắm thế. Giống như quy tụ 10000 câu hỏi vì sao để hỏi vậy 🙂 Giống như ""Sao lông chân anh xoăn thế!?"" ""Anh ơi hôm nay anh đánh rắm chưa!?"" ""Anh ơi hôm nay ăn xong anh có ợ không?"".... Hỏi lầm hỏi lốn 🙂 Thôi thì nếu các bác có đọc được cfs này của em thì mong các bác xuống sân trường thủ thỉ với nhau nhé 🙂 -------#Ost Ẩn bớt",Positive,2
post,post:824,824,"#cfs2123_DNTUChắc hẳn ai trong các bạn cũng từng xem MV em gái mưa của cs Hương Tràm rồi đúng không ạ? Câu chuyện mình kể hôm nay là về một thầy giáo bên khoa Quản Trị. Sáng nay mình đi thi về thì ấn tượng với thầy cũng khá lớn! Mĩnh vẫn chưa biết tên thầy nhưng mà mình nhớ thầy đeo kiếng dáng người hơi ốm, giọng nói hơi trầm!!! Không hiểu sao giọng nói của thầy cứ ở trong đầu mình, nhiều lúc mình còn lầm tưởng rằng thầy đang đâu đây ngay bên mình. Có thể đọc tới đây mọi người sẽ nghĩ rằng mình cảm nắng thầy nhưng mọi chuyện không như các bạn thấy. Mình vì quá tức giận thầy nên mới có cảm giác ám ảnh như vậy! Vì sao mà mình tức giận? Mình đang làm bài thì lúc đó thầy đang đứng đối diện chỗ mình ngồi mới chồm người tới phía mình và bảo: "" còn cái CON này nữa"" và mình mới bảo rằng mình mất thẻ sinh viên nên có mang theo chứng minh để thầy đối chiếu!! Sau đó thầy không nói gì, lúc sau thầy đi vòng qua chỗ mình và cầm chứng minh lên xem và thầy nói: "" nhìn cái chứng minh kìa""!!!! OK mình cũng không nói gì vì chỉ muốn tập trung làm bài nhưng thật sự mình rất tức giận vì kiểu nói chuyện của thầy!! Thứ nhất: thầy không thích xưng tên thì có thể gọi mình là bạn này hay em này cũng được, nhưng thầy không sinh ra mình và mình cũng không phải con của thầy thì thầy gọi mình con này thật sự quá xúc phạm. Thứ 2: về vấn đề chứng minh, mình làm chứng minh từ năm 2012 tới giờ cũng 6 năm thì chứng minh bị cũ bị rách là chuyện bình thường mà sao thầy lại tỏ vẻ như vậy? Đâu phải là mình làm giả chứng minh mà thầy lại có thái độ như vậy!!!........ Thật sự mình rất bức xúc 😡😡Sinh viên tôn trọng thầy cô là điều nên làm nhưng sinh viên cũng cần được thầy cô tôn trọng chứ? Mình càng lúc càng thất vọng về trường 😨😨😨Cảm ơn mọi người đã lắng nghe câu chuyện của mình!!---------#Ost Ẩn bớt",Negative,0
